From,To
 Q8N0X7,Q96DC9
 Q05BL1,Q96DC9
 Q13625-3,Q96DC9
 Q9Y4K3,Q96DC9
 Q9BYV2,Q96DC9
 Q9BZR9,Q96DC9
Q96DE0,Q96DE0
O75031,Q96DE5
Q96DF8,Q9H6L4
 Q2TAC2-2,Q96DF8
 Q14129,Q96DF8
 Q8IYI6,Q96DF8
 Q70Z53,Q96DF8
 P14136,Q96DF8
 Q8WXH2,Q96DF8
 Q9UBU9,Q96DF8
 O43482,Q96DF8
 P47897,Q96DF8
 Q96GM5,Q96DF8
P31943,Q96DH6
 P55795,Q96DH6
 P10636-8,Q96DH6
 P50222,Q96DH6
 Q96DH6,Q96DH6
P54253,Q96DI7
 Q9BUQ8,Q96DI7
 Q15029,Q96DI7
 P14136,Q96DI7
 P28799,Q96DI7
 D3DTS7,Q96DI7
 O60260-5,Q96DI7
 Q6P2Q9,Q96DI7
 O75643,Q96DI7
Q96A22,Q96DM3
Q6QNY1,Q96DN0
 Q5U649,Q96DN0
 P29692,Q96DN0
 Q08AF8,Q96DN0
 P42858,Q96DN0
 Q9H944,Q96DN0
 O43765,Q96DN0
 P11441,Q96DN0
 Q9UMX0,Q96DN0
 Q9UMX0-2,Q96DN0
 Q9UHD9,Q96DN0
Q3LI76,Q96DN2
 Q6FHY5,Q96DN2
 P17024,Q96DN2
Q6RW13-2,Q96DR4
 Q15041,Q96DR4
 Q8TD31-3,Q96DR4
 Q8TB36,Q96DR4
 Q9H2K0,Q96DR4
 P08247,Q96DR4
Q6RW13,Q96DR5
 Q6RW13-2,Q96DR5
 Q9NX76,Q96DR5
Q3SXY8,Q96DR8
P42858,Q96DT6
Q96DT7,Q9Y4Z0
 Q70IA8,Q96DT7
 Q9UBU8,Q96DT7
 Q15014,Q96DT7
 Q8TAU3,Q96DT7
 O00311,Q96DT7
 Q96LK0,Q96DT7
 O43602-2,Q96DT7
 P26196,Q96DT7
 Q08426,Q96DT7
 Q9BYC5,Q96DT7
 A0A024R8L2,Q96DT7
 Q96A72,Q96DT7
 Q8N7B6-2,Q96DT7
 O43189,Q96DT7
 Q96IZ5,Q96DT7
 O76064,Q96DT7
 A0A024R8A9,Q96DT7
 Q68CQ4,Q96DT7
Q6PL45-2,Q96DU3
 Q8N6F1-2,Q96DU3
 Q8N5M9,Q96DU3
 Q9UI14,Q96DU3
 O60880,Q96DU3
 O14796,Q96DU3
 P55061,Q96DU3
 Q6ZT21,Q96DU3
Q96DV4,Q9BRR9
 O95817,Q96DV4
 Q9BXY8,Q96DV4
 Q96HB5,Q96DV4
 Q86UT8,Q96DV4
 Q9H0I2,Q96DV4
 Q8TAE8,Q96DV4
 Q9NYA3,Q96DV4
 Q17RB8,Q96DV4
 Q13064,Q96DV4
 Q9H0U6,Q96DV4
 Q8TDC0,Q96DV4
 Q6NYC8,Q96DV4
 Q53GL6,Q96DV4
 P26373,Q96DV4
 Q7Z6J9,Q96DV4
Q08043,Q96DX5
 Q8WXK3-2,Q96DX5
 P12277,Q96DX5
 P06732,Q96DX5
 P12532,Q96DX5
 P46108,Q96DX5
 G5E9A7,Q96DX5
 Q15369,Q96DX5
 Q9Y3B2,Q96DX5
 Q0VDC6,Q96DX5
 V9HWH2,Q96DX5
 Q9NWT6,Q96DX5
 P54652,Q96DX5
 Q8WXH2,Q96DX5
 O60333-2,Q96DX5
 P06239-3,Q96DX5
 P02545,Q96DX5
 O60260-5,Q96DX5
 Q96CP1,Q96DX5
 Q16637,Q96DX5
 Q13148,Q96DX5
 P54253,Q96DX5
 P46379-2,Q96DX5
 O14645,Q96DX5
 P28799,Q96DX5
 O43464,Q96DX5
 Q9UMF0,Q96DX5
 O14901,Q96DX5
 P35240-4,Q96DX5
 Q9BVL2,Q96DX5
 D3DTS7,Q96DX5
 Q7Z699,Q96DX5
 P54577,Q96DX5
Q8NDC4,Q96DX7
 Q5JS98,Q96DX7
 Q9NRD5,Q96DX7
 Q9UDY6-2,Q96DX7
 Q86WT6,Q96DX7
Q96DX8,Q96Q80
 Q14204,Q96DX8
 Q8IXM6,Q96DX8
 Q9H6H4,Q96DX8
 Q9NYW0,Q96DX8
 A5PKU2,Q96DX8
Q96DZ5,Q9Y592-2
 Q08379,Q96DZ5
 P28799,Q96DZ5
 P04792,Q96DZ5
 O60333-2,Q96DZ5
 Q9Y3C5,Q96DZ5
 Q08117-2,Q96DZ5
 O76024,Q96DZ5
O95870,Q96DZ7
 Q99437,Q96DZ7
 Q12981,Q96DZ7
 Q8WVX3-2,Q96DZ7
 Q9P0B6,Q96DZ7
 P11912,Q96DZ7
 Q4LDR2,Q96DZ7
 Q9BQA9,Q96DZ7
 P78329,Q96DZ7
 Q9UKR5,Q96DZ7
 O00258,Q96DZ7
 Q8WWP7,Q96DZ7
 Q96F15,Q96DZ7
 O14653,Q96DZ7
 Q8TDT2,Q96DZ7
 P09601,Q96DZ7
 O95167,Q96DZ7
 Q8N912,Q96DZ7
 Q04941,Q96DZ7
 Q01453,Q96DZ7
 O75396,Q96DZ7
 Q8N6R1,Q96DZ7
 B2RUZ4,Q96DZ7
 O15400,Q96DZ7
 Q8N2H4,Q96DZ7
 Q9NRX6,Q96DZ7
 Q7Z7N9,Q96DZ7
 Q96Q45-2,Q96DZ7
 Q69YG0,Q96DZ7
 A0AVG3,Q96DZ7
 Q9Y385,Q96DZ7
 Q15836,Q96DZ7
 O75379,Q96DZ7
 O95159,Q96DZ7
Q86V21,Q96DZ9
 Q96CM8,Q96DZ9
 P54886,Q96DZ9
 P02647,Q96DZ9
 Q7Z3E5-2,Q96DZ9
 P04798,Q96DZ9
 Q9BW61,Q96DZ9
 Q5VYK3,Q96DZ9
 P54852,Q96DZ9
 Q8IWE2,Q96DZ9
 O95363,Q96DZ9
 Q8IVA8,Q96DZ9
 Q99259,Q96DZ9
 Q05329,Q96DZ9
 Q9NZD2,Q96DZ9
 Q12789,Q96DZ9
 P25791,Q96DZ9
 Q96PE7,Q96DZ9
 Q96E29,Q96DZ9
 Q9HB07,Q96DZ9
 Q9ULP0,Q96DZ9
 Q9UKF7,Q96DZ9
 O60664,Q96DZ9
 P30405,Q96DZ9
 Q969Q6,Q96DZ9
 P43378,Q96DZ9
 Q6IQ43,Q96DZ9
 Q8N0V3,Q96DZ9
 Q96LZ7,Q96DZ9
 Q96GF1,Q96DZ9
 Q7L4I2-2,Q96DZ9
 O00560,Q96DZ9
 Q9Y371,Q96DZ9
 P34897,Q96DZ9
 Q13596,Q96DZ9
 Q6RVD6,Q96DZ9
 Q9NZD8,Q96DZ9
 Q99909,Q96DZ9
 E5KS60,Q96DZ9
 Q8N205,Q96DZ9
 O43615,Q96DZ9
 Q96J77,Q96DZ9
 P49638,Q96DZ9
 Q5SU16,Q96DZ9
 Q6P602,Q96DZ9
 P49411,Q96DZ9
 Q5ST30-3,Q96DZ9
 Q8TB40,Q96DZ9
 Q08AH1,Q96DZ9
 P06727,Q96DZ9
 Q6Q788,Q96DZ9
 Q13520,Q96DZ9
 P53367,Q96DZ9
 P53365,Q96DZ9
 Q13323,Q96DZ9
 Q12983,Q96DZ9
 Q96L46,Q96DZ9
 O95971,Q96DZ9
 P25942,Q96DZ9
 P11912,Q96DZ9
 O95471,Q96DZ9
 Q8NI60,Q96DZ9
 Q7Z7G2,Q96DZ9
 Q8N5I4,Q96DZ9
 Q9GZR5,Q96DZ9
 Q9Y282,Q96DZ9
 P12318-2,Q96DZ9
 Q96P31-6,Q96DZ9
 O15552,Q96DZ9
 Q8TBE3,Q96DZ9
 A0A0S2Z4D9,Q96DZ9
 P08034,Q96DZ9
 Q8TED1,Q96DZ9
 Q7Z5P4,Q96DZ9
 Q8N5M9,Q96DZ9
 Q8TAC2,Q96DZ9
 Q8N6L0,Q96DZ9
 P48051,Q96DZ9
 O95279,Q96DZ9
 Q8N743,Q96DZ9
 A8MZ59,Q96DZ9
 Q8TBB1,Q96DZ9
 Q9HCJ2,Q96DZ9
 Q96AG4,Q96DZ9
 Q8IX19,Q96DZ9
 Q8NI22,Q96DZ9
 Q6FHY5,Q96DZ9
 Q9GZY8-5,Q96DZ9
 O14880,Q96DZ9
 Q9NQG6,Q96DZ9
 Q6IN84,Q96DZ9
 Q96E11,Q96DZ9
 Q9H2K0,Q96DZ9
 Q9ULP0-2,Q96DZ9
 Q9UMS0,Q96DZ9
 Q96HA8,Q96DZ9
 Q96AL5,Q96DZ9
 P12004,Q96DZ9
 Q9BSJ6,Q96DZ9
 Q9UKF7-2,Q96DZ9
 Q9NVS9,Q96DZ9
 Q9UGP5-2,Q96DZ9
 Q9BRK0,Q96DZ9
 Q86VR2,Q96DZ9
 Q8TEB9,Q96DZ9
 Q7L4I2,Q96DZ9
 Q96GQ5,Q96DZ9
 Q9NR31,Q96DZ9
 Q6ZMJ2-2,Q96DZ9
 Q16585,Q96DZ9
 Q99961,Q96DZ9
 Q3KNW5,Q96DZ9
 Q05940,Q96DZ9
 O14863,Q96DZ9
 Q9NQQ7-3,Q96DZ9
 Q8TBB6,Q96DZ9
 O60225-2,Q96DZ9
 Q86WV6,Q96DZ9
 P27105,Q96DZ9
 Q9P2R7,Q96DZ9
 Q17RD7,Q96DZ9
 Q969Z0,Q96DZ9
 Q8WY91,Q96DZ9
 Q96MV1,Q96DZ9
 Q6PL24,Q96DZ9
 Q8IV31,Q96DZ9
 Q9NUH8,Q96DZ9
 Q53FP2,Q96DZ9
 Q96HE8,Q96DZ9
 P82094,Q96DZ9
 Q12999,Q96DZ9
 A0A384ME17,Q96DZ9
Q96E09,Q9NYB0
Q6RW13-2,Q96E11
 Q8N9N5-2,Q96E11
 Q96DZ9-2,Q96E11
 Q8IZU0,Q96E11
 Q13643,Q96E11
 Q6A162,Q96E11
 P08247,Q96E11
 Q9Y4P8-4,Q96E11
 Q9H9D4,Q96E11
Q96E14,Q9H9A7
 Q9H9A7,Q96E14
P27797,Q96E17
 Q15078,Q96E17
 P36957,Q96E17
 Q9Y287,Q96E17
 Q8TDX7,Q96E17
 P47224,Q96E17
 Q05BL1,Q96E17
 Q9H8Y1,Q96E17
Q96E22,Q9H7T3
 Q86SQ9,Q96E22
Q96E29,Q9UHX3
 Q6RW13,Q96E29
 Q6RW13-2,Q96E29
 P02654,Q96E29
 Q15041,Q96E29
 Q9UGQ2,Q96E29
 Q96DZ9,Q96E29
 Q96DZ9-2,Q96E29
 Q9UKR5,Q96E29
 Q8N9I5,Q96E29
 Q8IVP5,Q96E29
 Q9NPR9,Q96E29
 A8MV81,Q96E29
 Q969L2,Q96E29
 Q96AL5,Q96E29
 Q6NTF9-3,Q96E29
 O15126,Q96E29
 Q9BYT1,Q96E29
 P22732,Q96E29
 Q9BRV3,Q96E29
 Q9UNK0,Q96E29
 O43759-2,Q96E29
 P08247,Q96E29
 Q9P0S9,Q96E29
 O95070,Q96E29
 Q8IVQ6,Q96E29
 O95159,Q96E29
Q96E35,Q9BTE6-2
 Q3KP44,Q96E35
 Q5BKX5-3,Q96E35
 Q9BRT8,Q96E35
 Q5JTY5,Q96E35
 Q6NVZ8,Q96E35
 Q14094,Q96E35
 P40199,Q96E35
 Q16630-2,Q96E35
 Q8N9I9,Q96E35
 Q8TC92,Q96E35
 Q6UN15,Q96E35
 Q53EP0-3,Q96E35
 O14556,Q96E35
 Q86UU5,Q96E35
 Q9UKD1,Q96E35
 Q9H8Y8,Q96E35
 Q13322-4,Q96E35
 Q14687,Q96E35
 P13984,Q96E35
 Q9UJ83,Q96E35
 Q0VD86,Q96E35
 Q8WZ19,Q96E35
 Q4G0X4,Q96E35
 Q9Y250,Q96E35
 Q9BRK4,Q96E35
 P55198,Q96E35
 Q15742,Q96E35
 Q96PV4,Q96E35
 O43741,Q96E35
 P31321,Q96E35
 O14744,Q96E35
 P25786,Q96E35
 Q8HWS3,Q96E35
 Q8IYX7,Q96E35
 Q14524-3,Q96E35
 P59797,Q96E35
 O75177-5,Q96E35
 Q3YBR2,Q96E35
 Q13829,Q96E35
 Q9H0E2,Q96E35
 O94842,Q96E35
 P14373,Q96E35
 Q9H8W5-2,Q96E35
 Q8N680,Q96E35
 Q2QGD7,Q96E35
Q3SXY8,Q96E93
 O15529,Q96E93
 Q8TED1,Q96E93
 P26715,Q96E93
 O95214,Q96E93
 Q6IN84,Q96E93
 P16284,Q96E93
 Q8N205,Q96E93
 P37173,Q96E93
P35219,Q96EA4
 Q8WXU2,Q96EA4
 Q8WXU2-2,Q96EA4
 Q6NYC8,Q96EA4
 Q14D33,Q96EA4
 Q9BUZ4,Q96EA4
 Q9Y4E8,Q96EA4
Q8TE02,Q96EB1
Q13085,Q96EB6
 P31749,Q96EB6
 P27695,Q96EB6
 O95352,Q96EB6
 Q8N163,Q96EB6
 P33076,Q96EB6
 Q9NS37,Q96EB6
 Q9Y5P2,Q96EB6
 P68400,Q96EB6
 P67870,Q96EB6
 P26358,Q96EB6
 O14640,Q96EB6
 Q92997,Q96EB6
 Q01094,Q96EB6
 Q09472,Q96EB6
 Q14192,Q96EB6
 Q12778,Q96EB6
 O43524,Q96EB6
 P98177,Q96EB6
 P51610,Q96EB6
 Q14469,Q96EB6
 Q9UBP5,Q96EB6
 Q9Y4H2,Q96EB6
 Q92831,Q96EB6
 Q03164,Q96EB6
 Q9GZQ8,Q96EB6
 Q03112,Q96EB6
 P42345,Q96EB6
 P01106,Q96EB6
 P04198,Q96EB6
 O60934,Q96EB6
 Q02577,Q96EB6
 Q9HAN9,Q96EB6
 Q15466,Q96EB6
 P27986,Q96EB6
 P37231,Q96EB6
 P10276,Q96EB6
 Q04206,Q96EB6
 Q86WX3,Q96EB6
 Q8N122,Q96EB6
 O43159,Q96EB6
 Q8WTS6,Q96EB6
 Q13573,Q96EB6
 P36956-3,Q96EB6
 O43463,Q96EB6
 Q04724,Q96EB6
 P04637,Q96EB6
 O15350,Q96EB6
 P49815,Q96EB6
 Q14191,Q96EB6
 P23025,Q96EB6
 P12956,Q96EB6
 Q9R1E0,Q96EB6
 Q60974,Q96EB6
 Q60644,Q96EB6
 Q9Z0Y9,Q96EB6
 P37238,Q96EB6
 P37238-1,Q96EB6
 P04608,Q96EB6
Q96EC8,Q9BQE5
 P41181,Q96EC8
 Q13520,Q96EC8
 Q3SXY8,Q96EC8
 O15342,Q96EC8
 P11912,Q96EC8
 Q99675,Q96EC8
 Q8N5K1,Q96EC8
 P34972,Q96EC8
 Q7Z7G2,Q96EC8
 Q9BUF7-2,Q96EC8
 Q96BA8,Q96EC8
 Q68CJ9,Q96EC8
 Q5JRM2,Q96EC8
 Q15125,Q96EC8
 P52803,Q96EC8
 Q9GZR5,Q96EC8
 Q9Y282,Q96EC8
 Q5JX71,Q96EC8
 O15552,Q96EC8
 Q9Y680,Q96EC8
 P36382,Q96EC8
 P48165,Q96EC8
 P08034,Q96EC8
 Q96P66,Q96EC8
 Q8TDT2,Q96EC8
 O15529,Q96EC8
 Q8TED1,Q96EC8
 Q8NBQ5,Q96EC8
 Q13651,Q96EC8
 Q01638-2,Q96EC8
 Q6UWB1,Q96EC8
 Q9P055-4,Q96EC8
 P48051,Q96EC8
 O95279,Q96EC8
 Q8N386,Q96EC8
 Q96PB8,Q96EC8
 Q9HCJ2,Q96EC8
 O95867,Q96EC8
 Q9Y5Y7,Q96EC8
 Q5SR56,Q96EC8
 Q6N075,Q96EC8
 Q15546,Q96EC8
 Q96HJ5,Q96EC8
 Q9H2K0,Q96EC8
 Q9Y375,Q96EC8
 Q2M2E3,Q96EC8
 Q13113,Q96EC8
 Q5VY80,Q96EC8
 Q86VR2,Q96EC8
 Q9UBD6,Q96EC8
 Q96GF1,Q96EC8
 Q14973,Q96EC8
 Q3KNW5,Q96EC8
 Q9Y666-2,Q96EC8
 Q8NDX2-2,Q96EC8
 P54219-3,Q96EC8
 O14863,Q96EC8
 Q8IWU4,Q96EC8
 Q9NQQ7-3,Q96EC8
 Q9NVC3,Q96EC8
 Q9NY26,Q96EC8
 Q9NP94,Q96EC8
 Q8TBB6,Q96EC8
 Q9UHI5,Q96EC8
 Q8WWF3,Q96EC8
 P27105,Q96EC8
 P57738,Q96EC8
 Q8WY91,Q96EC8
 Q9BVX2,Q96EC8
 P17152,Q96EC8
 Q8N3G9,Q96EC8
 Q9NUH8,Q96EC8
 Q96Q45-2,Q96EC8
 Q6P5X7-2,Q96EC8
 Q9Y320,Q96EC8
 P34981,Q96EC8
 A5PKU2,Q96EC8
 Q9NYZ1,Q96EC8
 Q9BZM5,Q96EC8
 Q9Y548,Q96EC8
 Q9BWQ6,Q96EC8
Q96ED9,Q9H8T0
 Q96IX9,Q96ED9
 Q9BXS5,Q96ED9
 Q8N5R6,Q96ED9
 Q2TBE0,Q96ED9
 Q9UII6,Q96ED9
 Q7Z3B3,Q96ED9
 Q15311,Q96ED9
 O43463,Q96ED9
 Q08E77,Q96ED9
 Q53FD0,Q96ED9
 Q9H8T0,Q96ED9
 X5D778,Q96ED9
 Q9H1Y0,Q96ED9
 Q13895,Q96ED9
 Q9NX04,Q96ED9
 Q9NPB3,Q96ED9
 Q9HC52,Q96ED9
 E9PSE9,Q96ED9
 Q07002,Q96ED9
 P38936,Q96ED9
 Q96GE4,Q96ED9
 Q9UIA0,Q96ED9
 O43602-2,Q96ED9
 P26196,Q96ED9
 O15371,Q96ED9
 Q9H0I2,Q96ED9
 Q9BQ89,Q96ED9
 Q3B820,Q96ED9
 Q96MY7,Q96ED9
 Q9Y247,Q96ED9
 Q86YD7,Q96ED9
 O43320,Q96ED9
 Q4VC44,Q96ED9
 Q8NHY3,Q96ED9
 P55040,Q96ED9
 Q92917,Q96ED9
 P56524-2,Q96ED9
 P09067,Q96ED9
 Q14005-2,Q96ED9
 Q9Y573-2,Q96ED9
 Q9HAQ2,Q96ED9
 P04264,Q96ED9
 Q96BZ8,Q96ED9
 Q8TBB1,Q96ED9
 Q96M69,Q96ED9
 Q96EZ8,Q96ED9
 P55081,Q96ED9
 Q8IVT4,Q96ED9
 Q6PF18,Q96ED9
 Q15777,Q96ED9
 Q8WY64,Q96ED9
 Q9HC98-4,Q96ED9
 P00973-2,Q96ED9
 Q9NR21-1,Q96ED9
 Q9BSJ6,Q96ED9
 Q13835-2,Q96ED9
 Q99959-2,Q96ED9
 Q6NYC8,Q96ED9
 Q5T8A7,Q96ED9
 Q99633,Q96ED9
 Q8WWY3,Q96ED9
 P0CG20,Q96ED9
 P25786,Q96ED9
 Q9UJ41-4,Q96ED9
 Q96IZ5,Q96ED9
 Q9P2K3-2,Q96ED9
 P57771-2,Q96ED9
 Q8NCN4,Q96ED9
 A0A0S2Z4G9,Q96ED9
 Q9BWG6,Q96ED9
 Q9H788,Q96ED9
 Q13573,Q96ED9
 Q9H0A9-2,Q96ED9
 Q9BSW7,Q96ED9
 Q5T7P8-2,Q96ED9
 Q9NU19,Q96ED9
 Q9Y2I9-2,Q96ED9
 Q8N8B7-2,Q96ED9
 Q9BT92,Q96ED9
 Q9BZW7,Q96ED9
 Q3SY00,Q96ED9
 Q5W5X9-3,Q96ED9
 O75604,Q96ED9
 Q5TAP6,Q96ED9
 Q9UFB7,Q96ED9
 Q53FD0-2,Q96ED9
 Q6P2D0,Q96ED9
 Q68DK2-5,Q96ED9
 Q8N5A5-2,Q96ED9
 Q9UII5,Q96ED9
 P15622-3,Q96ED9
 P13682,Q96ED9
 Q8TAU3,Q96ED9
 Q96MX3,Q96ED9
 Q6ZNH5,Q96ED9
 Q7Z3I7,Q96ED9
 Q96SQ5,Q96ED9
 Q5T619,Q96ED9
 Q9Y2P0,Q96ED9
 Q08AG5,Q96ED9
Q96EE3,Q9BW27
 P55735,Q96EE3
Q96EF0,Q96QG7
 Q96QG7,Q96EF0
Q6UY14-3,Q96EF6
 Q8NA61-2,Q96EF6
 Q53HL2,Q96EF6
 Q13616,Q96EF6
 Q86Y13,Q96EF6
 Q15056-2,Q96EF6
 O75564-2,Q96EF6
 Q5T749,Q96EF6
 O95678,Q96EF6
 Q52LG2,Q96EF6
 Q14847-2,Q96EF6
 P29728-2,Q96EF6
 Q16825,Q96EF6
 Q7L804,Q96EF6
 Q01196-8,Q96EF6
 Q8IYX7,Q96EF6
 Q658L1,Q96EF6
 P63208,Q96EF6
 Q70EL1-9,Q96EF6
 O14771,Q96EF6
 Q3KNS6-3,Q96EF6
 O15535,Q96EF6
Q8TBE0,Q96EG3
 Q9BUH8,Q96EG3
 Q9BWT7,Q96EG3
 Q8NEC5,Q96EG3
 Q86Z20,Q96EG3
 O95273,Q96EG3
 Q16543,Q96EG3
 Q9UKJ5,Q96EG3
 P49760,Q96EG3
 A8MQ03,Q96EG3
 Q6P158,Q96EG3
 Q92997,Q96EG3
 O95967,Q96EG3
 Q96KQ7,Q96EG3
 A1L4K1,Q96EG3
 A6NEM1,Q96EG3
 Q9NWQ4-1,Q96EG3
 A0A024R8L2,Q96EG3
 P49639,Q96EG3
 Q5VWX1,Q96EG3
 Q07627,Q96EG3
 Q8IUG1,Q96EG3
 P60409,Q96EG3
 P60410,Q96EG3
 P60411,Q96EG3
 P60328,Q96EG3
 Q9BYQ6,Q96EG3
 Q9BQ66,Q96EG3
 Q9BYR2,Q96EG3
 P26371,Q96EG3
 Q99750,Q96EG3
 Q5JR59-3,Q96EG3
 P0DPK4,Q96EG3
 Q92824-2,Q96EG3
 Q5T6S3,Q96EG3
 Q03181-2,Q96EG3
 O75864,Q96EG3
 Q8WWY3,Q96EG3
 Q15415,Q96EG3
 Q6UXX9-2,Q96EG3
 Q7Z698,Q96EG3
 O43609,Q96EG3
 Q8N8B7-2,Q96EG3
 Q63HR2,Q96EG3
 Q8WV44,Q96EG3
 Q8IZ69,Q96EG3
 Q7KZS0,Q96EG3
 Q6EMK4,Q96EG3
 Q2TAL6,Q96EG3
 O43167,Q96EG3
 P10074,Q96EG3
 Q96BR9,Q96EG3
 P58317,Q96EG3
 Q15973,Q96EG3
 P49910,Q96EG3
 P17021,Q96EG3
 O95125,Q96EG3
 P15622-3,Q96EG3
 Q9NSD4,Q96EG3
 Q96PQ6,Q96EG3
 Q9Y3S2,Q96EG3
 Q9H9D4,Q96EG3
 Q8TAU3,Q96EG3
 Q8WTR7,Q96EG3
 Q6ZNH5,Q96EG3
 Q96C55,Q96EG3
 Q8TF50,Q96EG3
 Q9H707,Q96EG3
 Q96SQ5,Q96EG3
 Q9UID6,Q96EG3
 Q5T619,Q96EG3
 Q8N720,Q96EG3
 Q96H86,Q96EG3
 Q3KQV3,Q96EG3
 Q9Y2P0,Q96EG3
 Q96EG3,Q96EG3
 Q9UGI0,Q96EG3
 Q9Y5A6,Q96EG3
P32321,Q96EH3
 P42858,Q96EH3
 Q0VD86,Q96EH3
 Q8TAP4-4,Q96EH3
 Q6FHY5,Q96EH3
 A2RUH7,Q96EH3
 Q96HA8,Q96EH3
 Q58EX7,Q96EH3
 Q3SY56,Q96EH3
 Q8TF47,Q96EH3
 Q9BUY5,Q96EH3
Q13363,Q96EK4
 P51610,Q96EK4
 Q15365,Q96EK4
 Q8N1B4,Q96EK4
 P70677,Q96EK4
Q14203-5,Q96EK5
 P16444,Q96EK5
 P47804,Q96EK5
Q96EK6,Q96EK6
 P28062-2,Q96EK6
J3KQ12,Q96EL1
 Q9NX04,Q96EL1
 P26196,Q96EL1
 G5E9A7,Q96EL1
 O95872,Q96EL1
 Q9HAQ2,Q96EL1
 P02545,Q96EL1
 O96013,Q96EL1
 Q9P286,Q96EL1
 O00628-2,Q96EL1
 Q7Z699,Q96EL1
 Q8TAU3,Q96EL1
Q8N6D5,Q96EL3
 Q15370,Q96EL3
 A0A0B4J2D5,Q96EL3
 O15499,Q96EL3
 P31943,Q96EL3
 Q9UKT9,Q96EL3
 O00139,Q96EL3
 O00139-1,Q96EL3
 Q8NI38,Q96EL3
 P26367,Q96EL3
 Q12824-2,Q96EL3
 Q9Y2D8,Q96EL3
 Q86VP1,Q96EL3
 Q9NVV9,Q96EL3
 Q9NVD7,Q96EN8
P54253,Q96EP0
 P54252,Q96EP0
 O14645,Q96EP0
 Q9UMF0,Q96EP0
 Q9Y6K9,Q96EP0
 O14901,Q96EP0
 Q9BVL2,Q96EP0
 Q9BYM8,Q96EP0
 Q96EP0,Q96EP0
 Q9H0F6,Q96EP0
 P84022,Q96EP0
 P62837,Q96EP0
 Q9QYP6,Q96EP0
 Q4VA12,Q96EP0
 Q8N4L8,Q96EP0
 Q9BYQ4,Q96EP0
 Q5TAL4,Q96EP0
 Q08117,Q96EP0
 Q9Y5U2,Q96EP0
 Q6EMK4,Q96EP0
P51668,Q96EP1
 P62837,Q96EP1
 Q96LR5,Q96EP1
 Q969T4,Q96EP1
Q96EP5,Q9NQZ3
 P09012,Q96EP5
P29400-2,Q96EP9
 Q96LL9,Q96EP9
 Q96G79,Q96EP9
 Q8N511,Q96EP9
 A2RU14,Q96EP9
Q96EQ0,Q9H172
 Q7Z6V5,Q96EQ0
 Q15848,Q96EQ0
 O95994,Q96EQ0
 Q8TD06,Q96EQ0
 Q12797-6,Q96EQ0
 P35070,Q96EQ0
 P02745,Q96EQ0
 Q86Z23,Q96EQ0
 Q9BXJ0,Q96EQ0
 Q9BXI9,Q96EQ0
 Q6UWT4,Q96EQ0
 P27797,Q96EQ0
 P16619,Q96EQ0
 Q8TD46-4,Q96EQ0
 P04234,Q96EQ0
 P34810,Q96EQ0
 P40259,Q96EQ0
 Q8TCZ2,Q96EQ0
 P55291,Q96EQ0
 P30085-3,Q96EQ0
 Q03692,Q96EQ0
 A0A0S2Z3K0,Q96EQ0
 P08123,Q96EQ0
 Q9Y215,Q96EQ0
 P49747,Q96EQ0
 Q68CJ9,Q96EQ0
 P0DML2,Q96EQ0
 P0DML3,Q96EQ0
 P78358,Q96EQ0
 Q9UHQ9,Q96EQ0
 Q01524,Q96EQ0
 O95424,Q96EQ0
 Q6E0U4,Q96EQ0
 Q16610,Q96EQ0
 O95967,Q96EQ0
 Q9ULC0-2,Q96EQ0
 P30040,Q96EQ0
 Q9HBU6,Q96EQ0
 Q9H8M9,Q96EQ0
 P35555,Q96EQ0
 Q9NSA1,Q96EQ0
 O75084,Q96EQ0
 Q8NCW6-2,Q96EQ0
 Q92820,Q96EQ0
 P09681,Q96EQ0
 Q96SL4,Q96EQ0
 P02724,Q96EQ0
 Q96GW1,Q96EQ0
 P48723,Q96EQ0
 P08887,Q96EQ0
 P40189,Q96EQ0
 Q17RA0,Q96EQ0
 Q8IWB1,Q96EQ0
 Q6GPH6-2,Q96EQ0
 Q9UJ90,Q96EQ0
 P04264,Q96EQ0
 O43561-2,Q96EQ0
 P80188,Q96EQ0
 P01229,Q96EQ0
 P25791-3,Q96EQ0
 Q969H8,Q96EQ0
 Q8IW45,Q96EQ0
 Q13232,Q96EQ0
 Q99650,Q96EQ0
 Q5JUK9,Q96EQ0
 Q15084,Q96EQ0
 O00264,Q96EQ0
 O00592-2,Q96EQ0
 P23284,Q96EQ0
 P45877,Q96EQ0
 Q96NZ9,Q96EQ0
 A5D903,Q96EQ0
 Q04118,Q96EQ0
 Q16378,Q96EQ0
 Q9UIG4,Q96EQ0
 Q9Y5P3,Q96EQ0
 Q15293,Q96EQ0
 Q5GAN6,Q96EQ0
 P50876,Q96EQ0
 Q96K19-5,Q96EQ0
 P31431,Q96EQ0
 Q9HCN8,Q96EQ0
 Q8WWX9,Q96EQ0
 P05121,Q96EQ0
 P36955,Q96EQ0
 O75830,Q96EQ0
 Q16586,Q96EQ0
 O43765,Q96EQ0
 Q8N114-3,Q96EQ0
 Q9H173,Q96EQ0
 P03973,Q96EQ0
 P08294,Q96EQ0
 O60575,Q96EQ0
 P10451,Q96EQ0
 P10124,Q96EQ0
 Q9BT88,Q96EQ0
 Q9H2B2,Q96EQ0
 P04155,Q96EQ0
 Q6UXF1,Q96EQ0
